parcel_id,owner_name,property_address,city,state,zip_code,legal_description,bid_cost,property_type,source_page,raw_text,extraction_confidence,extraction_notes
18725-92-27-12650,Unknown,4532 S VANCOUVER AV W,Tulsa,OK,Unknown,LOT-8-BLK-7,1071.89,R,40,"269 18725-92-27-12650 4532 S VANCOUVER AV W 7,200 R 1,071.89 318.00 | LOT-8-BLK-7 CITY OF TULSA | HILLDALE ADDN",High,parsed cleanly
18725-92-27-12870,Unknown,4527 S VANCOUVER AV W,Tulsa,OK,Unknown,LOT-12-BLK-8,1902.47,R IMP,40,"270 18725-92-27-12870 4527 S VANCOUVER AV W 7,200 R IMP 1,902.47 332.25 | LOT-12-BLK-8 CITY OF TULSA | HILLDALE ADDN",High,parsed cleanly
18950-93-33-02280,Unknown,4370 E 57 PL S,Tulsa,OK,Unknown,LT 3 BLK 13,7604.75,R HS IMP,40,"271 18950-93-33-02280 4370 E 57 PL S 9,660 R HS IMP 7,604.75 316.50 | LT 3 BLK 13 CITY OF TULSA | HOLLIDAY HILLS ADDN",High,parsed cleanly
19175-92-09-00480,Unknown,4100 W 8 ST S,Tulsa,OK,Unknown,LT 1 & W 25' VAC 41ST W AVE ADJ BLK 2,439.95,R,40,"272 19175-92-09-00480 4100 W 8 ST S 33,060 R 439.95 318.00 | LT 1 & W 25' VAC 41ST W AVE ADJ BLK 2 CITY OF TULSA | HOME GARDENS ADDN",High,parsed cleanly
19275-03-34-02480,Unknown,1407 N BRADEN AV E,Tulsa,OK,Unknown,LOT 13 BLK 1,4850.84,R IMP,40,"273 19275-03-34-02480 1407 N BRADEN AV E 7,290 R IMP 4,850.84 363.75 | LOT 13 BLK 1 CITY OF TULSA | HOMESTEAD ADDN",High,parsed cleanly
19275-03-34-02810,Unknown,4925 E OKLAHOMA ST N,Tulsa,OK,Unknown,LOT 11 BLK 3,5644.76,R IMP,41,"274 19275-03-34-02810 4925 E OKLAHOMA ST N 7,020 R IMP 5,644.76 426.75 | LOT 11 BLK 3 CITY OF TULSA | HOMESTEAD ADDN",High,parsed cleanly
19300-02-26-01250,Unknown,1824 N MARTIN LUTHER,Unknown,OK,Unknown,LOT 6 BLK 1 KING JR B,268.99,R,41,"275 19300-02-26-01250 1824 N MARTIN LUTHER 6,750 R 268.99 302.25 | LOT 6 BLK 1 KING JR B | HOMESTEAD VALLEY CITY OF TULSA",High,parsed cleanly
19500-03-27-06090,Unknown,1925 N NORWOOD AV E,Tulsa,OK,Unknown,LOT 20 BLK 3,461.95,R,41,"276 19500-03-27-06090 1925 N NORWOOD AV E 7,244 R 461.95 318.00 | LOT 20 BLK 3 CITY OF TULSA | HOUSTON ADDN",High,parsed cleanly
19650-03-35-06970,Unknown,6943 E NEWTON PL N,Tulsa,OK,Unknown,LT 12 BLK 3,4312.23,R IMP,41,"277 19650-03-35-06970 6943 E NEWTON PL N 9,600 R IMP 4,312.23 332.25 | LT 12 BLK 3 CITY OF TULSA | HUFFMAN HGTS",High,parsed cleanly
19725-03-30-11560,Unknown,1743 E YOUNG PL N,Tulsa,OK,Unknown,LT 9 BLK 1,3098.35,R IMP,41,"278 19725-03-30-11560 1743 E YOUNG PL N 8,911 R IMP 3,098.35 316.50 | LT 9 BLK 1 CITY OF TULSA | HUNT'S SUB RESUB L18-33 B5 & L1-12 B6 ROBERTS",High,parsed cleanly
19725-03-30-11590,Unknown,1729 E YOUNG PL N,Tulsa,OK,Unknown,LT-12-BLK-1,3471.65,R IMP,41,"279 19725-03-30-11590 1729 E YOUNG PL N 8,540 R IMP 3,471.65 348.00 | LT-12-BLK-1 CITY OF TULSA | HUNT'S SUB RESUB L18-33 B5 & L1-12 B6 ROBERTS",High,parsed cleanly
19950-03-27-07410,Unknown,5409 E XYLER ST N,Tulsa,OK,Unknown,W 1/2 W1/2 LT 4 BLK 10,2809.71,R IMP,41,"280 19950-03-27-07410 5409 E XYLER ST N 10,868 R IMP 2,809.71 316.50 | W 1/2 W1/2 LT 4 BLK 10 CITY OF TULSA | INDUSTRIAL ADDN-DAWSON",High,parsed cleanly
20075-03-31-12100,Unknown,1545 E INDEPENDENCE,Unknown,OK,Unknown,W40 LT 2 & ALL LT 3 BLK 7 ST N,1665.9,B IMP,42,"281 20075-03-31-12100 1545 E INDEPENDENCE 9,000 B IMP 1,665.90 332.25 | W40 LT 2 & ALL LT 3 BLK 7 ST N | INGRAM-LEWIS ADDN CITY OF TULSA",High,parsed cleanly
20075-03-31-12460,Unknown,723 N ST LOUIS AV E,Tulsa,OK,Unknown,LT-13-BLK-10,1545.17,R IMP,42,"282 20075-03-31-12460 723 N ST LOUIS AV E 7,000 R IMP 1,545.17 316.50 | LT-13-BLK-10 CITY OF TULSA | INGRAM-LEWIS ADDN",High,parsed cleanly
20200-92-23-04123,Unknown,1519 W 36 PL S,Tulsa,OK,Unknown,LT 7 & N/2 VAC 36 PL ADJ ON S LESS BEG 70W NEC LT,27870.38,C IMP,42,"283 20200-92-23-04123 1519 W 36 PL S 29,294 C IMP 27,870.38 411.00 | LT 7 & N/2 VAC 36 PL ADJ ON S LESS BEG 70W NEC LT CITY OF TULSA | 6 TH S85.8 NW TO NL LT 7 TH E137 POB BLK 1",High,parsed cleanly
20300-92-03-04570,Unknown,1707 W EASTON PL N,Tulsa,OK,Unknown,LT 11 BLK 8,7303.81,R HS IMP,42,"284 20300-92-03-04570 1707 W EASTON PL N 7,000 R HS IMP 7,303.81 395.25 | LT 11 BLK 8 CITY OF TULSA | IRVING PLACE",High,parsed cleanly
20300-92-03-05240,Unknown,1919 W CAMERON ST N,Tulsa,OK,Unknown,LT 8 BLK 14,4192.5,R HS IMP,42,"285 20300-92-03-05240 1919 W CAMERON ST N 7,000 R HS IMP 4,192.50 332.25 | LT 8 BLK 14 CITY OF TULSA | IRVING PLACE",High,parsed cleanly
20300-92-03-05280,Unknown,1903 W CAMERON ST N,Tulsa,OK,Unknown,LT 12 BLK 14,3958.93,R IMP,42,"286 20300-92-03-05280 1903 W CAMERON ST N 7,000 R IMP 3,958.93 316.50 | LT 12 BLK 14 CITY OF TULSA | IRVING PLACE",High,parsed cleanly
20300-92-03-06160,Unknown,1704 W RECONCILIATION,Unknown,OK,Unknown,E 50' LTS 1 2 BLK 24 WY N,6557.34,R IMP,42,"287 20300-92-03-06160 1704 W RECONCILIATION 5,000 R IMP 6,557.34 316.50 | E 50' LTS 1 2 BLK 24 WY N | IRVING PLACE CITY OF TULSA",High,parsed cleanly
20475-93-16-04710,Unknown,2209 S LOUISVILLE AV E,Tulsa,OK,Unknown,LT 2 BLK 10,11610.21,R HS IMP,43,"288 20475-93-16-04710 2209 S LOUISVILLE AV E 8,190 R HS IMP 11,610.21 316.50 | LT 2 BLK 10 CITY OF TULSA | JEFFERSON HILLS ADDN",High,parsed cleanly
20550-03-35-07300,Unknown,1417 N 71 AV E,Tulsa,OK,Unknown,LT 16,579.27,R,43,"289 20550-03-35-07300 1417 N 71 AV E 8,680 R 579.27 302.25 | LT 16 CITY OF TULSA | JENNINGS ADDN",High,parsed cleanly
20575-93-30-08990,Unknown,4103 S PEORIA AV E,Tulsa,OK,Unknown,LT 4 BLK 1,6826.65,C IMP,43,"290 20575-93-30-08990 4103 S PEORIA AV E 6,500 C IMP 6,826.65 332.25 | LT 4 BLK 1 CITY OF TULSA | JENNINGS-ROBARDS ADDN",High,parsed cleanly
20625-92-04-05368,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,N60 W70 S160 LT 2 BLK A,14.66,R,43,"291 20625-92-04-05368 ADDRESS UNKNOWN 4,200 R 14.66 791.50 | N60 W70 S160 LT 2 BLK A CITY OF TULSA | JOE SUB",Medium,partial or unknown address
20625-92-04-05790,Unknown,402 S 33 AV W,Tulsa,OK,Unknown,LT 1 BLK B,1483.85,R IMP,43,"292 20625-92-04-05790 402 S 33 AV W 7,000 R IMP 1,483.85 348.00 | LT 1 BLK B CITY OF TULSA | JOE SUB",High,parsed cleanly
20625-92-04-06745,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,N.5 OF S25 OF E.50 OF LT.18 BLK E,7.33,R,43,293 20625-92-04-06745 ADDRESS UNKNOWN 250 R 7.33 270.75 | N.5 OF S25 OF E.50 OF LT.18 BLK E CITY OF TULSA | JOE SUB,Medium,partial or unknown address
20725-93-03-06410,Unknown,6330 E 4 PL S,Tulsa,OK,Unknown,LT 5 BLK 1,5429.45,R IMP,43,"294 20725-93-03-06410 6330 E 4 PL S 11,900 R IMP 5,429.45 395.25 | LT 5 BLK 1 CITY OF TULSA | JOHANSEN SUB TR1-2 GLENHAVEN & B3-4 GLEN",High,parsed cleanly
21350-03-30-12520,Unknown,2005 E PINE ST N,Tulsa,OK,Unknown,N 80 S 85 W. 1/2 LT 14 BLK 2,1129.22,C IMP,44,"295 21350-03-30-12520 2005 E PINE ST N 7,879 C IMP 1,129.22 442.50 | N 80 S 85 W. 1/2 LT 14 BLK 2 CITY OF TULSA | KINLOCH PARK",High,parsed cleanly
21350-03-30-12540,Unknown,2013 E PINE ST N,Tulsa,OK,Unknown,E 1/2 LTS 14 15 B LK 2,1965.13,C IMP,44,"296 21350-03-30-12540 2013 E PINE ST N 19,021 C IMP 1,965.13 442.50 | E 1/2 LTS 14 15 B LK 2 CITY OF TULSA | KINLOCH PARK",High,parsed cleanly
21350-03-30-12590,Unknown,1527 N XANTHUS AV E,Tulsa,OK,Unknown,S 1/2 LT 17 BLK 2,1561.84,R IMP,44,"297 21350-03-30-12590 1527 N XANTHUS AV E 10,000 R IMP 1,561.84 646.25 | S 1/2 LT 17 BLK 2 CITY OF TULSA | KINLOCH PARK",High,parsed cleanly
21375-83-11-00430,Unknown,6937 E 73 ST S,Tulsa,OK,Unknown,LT 22 BLK 2,10594.27,R IMP,44,"298 21375-83-11-00430 6937 E 73 ST S 8,763 R IMP 10,594.27 316.50 | LT 22 BLK 2 CITY OF TULSA | KIRKDALE",High,parsed cleanly
21600-02-35-08590,Unknown,1348 N MAIN ST W,Tulsa,OK,Unknown,LT 28 BLK 1,3695.33,R HS IMP,44,"299 21600-02-35-08590 1348 N MAIN ST W 6,165 R HS IMP 3,695.33 379.50 | LT 28 BLK 1 CITY OF TULSA | KRAATZ-GERLACH ADDN",High,parsed cleanly
21825-03-17-02890,Unknown,2868 E 43 ST N,Tulsa,OK,Unknown,LT 5 BLK 7,293.3,R,44,"300 21825-03-17-02890 2868 E 43 ST N 7,316 R 293.30 302.25 | LT 5 BLK 7 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB PRT B1-2 & B3-6",High,parsed cleanly
21825-03-17-03110,Unknown,2843 E 42 PL N,Tulsa,OK,Unknown,LT 27 BLK 7,2949.87,R IMP,44,"301 21825-03-17-03110 2843 E 42 PL N 7,316 R IMP 2,949.87 332.25 | LT 27 BLK 7 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB PRT B1-2 & B3-6",High,parsed cleanly
21825-03-17-03140,Unknown,2857 E 42 PL N,Tulsa,OK,Unknown,LT 30 BLK 7,1727.25,R IMP,45,"302 21825-03-17-03140 2857 E 42 PL N 7,316 R IMP 1,727.25 332.25 | LT 30 BLK 7 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB PRT B1-2 & B3-6",High,parsed cleanly
21825-03-17-03540,Unknown,2820 E 42 ST N,Tulsa,OK,Unknown,LT 7 BLK 9,2599.74,R IMP,45,"303 21825-03-17-03540 2820 E 42 ST N 7,440 R IMP 2,599.74 363.75 | LT 7 BLK 9 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB PRT B1-2 & B3-6",High,parsed cleanly
21825-03-17-03920,Unknown,4241 N EVANSTON PL E,Tulsa,OK,Unknown,LT 26 BLK 10,2173.09,R IMP,45,"304 21825-03-17-03920 4241 N EVANSTON PL E 10,453 R IMP 2,173.09 348.00 | LT 26 BLK 10 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB PRT B1-2 & B3-6",High,parsed cleanly
21825-03-17-04060,Unknown,4427 N EVANSTON PL E,Tulsa,OK,Unknown,LT 40 BLK 10,1273.2,R IMP,45,"305 21825-03-17-04060 4427 N EVANSTON PL E 7,788 R IMP 1,273.20 379.50 | LT 40 BLK 10 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB PRT B1-2 & B3-6",High,parsed cleanly
21850-03-17-04300,Unknown,2840 E 45 PL N,Tulsa,OK,Unknown,LT 3 BLK 3,1757.15,R IMP,45,"306 21850-03-17-04300 2840 E 45 PL N 7,728 R IMP 1,757.15 332.25 | LT 3 BLK 3 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB B2-3 & L46-47 B10",High,parsed cleanly
21850-03-17-04430,Unknown,2821 E 45 ST N,Tulsa,OK,Unknown,LT 16 BLK 3,146.65,R,45,"307 21850-03-17-04430 2821 E 45 ST N 6,552 R 146.65 302.25 | LT 16 BLK 3 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB B2-3 & L46-47 B10",High,parsed cleanly
21850-03-17-04520,Unknown,2863 E 45 ST N,Tulsa,OK,Unknown,LT 25 LESS W2 BLK 3,1580.87,R HS IMP,45,"308 21850-03-17-04520 2863 E 45 ST N 6,300 R HS IMP 1,580.87 332.25 | LT 25 LESS W2 BLK 3 CITY OF TULSA | LAKE-VIEW HGTS AMD RESUB B2-3 & L46-47 B10",High,parsed cleanly
21875-03-17-04770,Unknown,4004 N DELAWARE AV E,Tulsa,OK,Unknown,LT 4 BLK 2,1482.9,R HS IMP,46,"309 21875-03-17-04770 4004 N DELAWARE AV E 7,410 R HS IMP 1,482.90 395.25 | LT 4 BLK 2 CITY OF TULSA | LAKEVIEW HGTS SECOND ADDN",High,parsed cleanly
21875-03-17-04910,Unknown,3838 N DELAWARE AV E,Tulsa,OK,Unknown,LT 18 BLK 2,183.31,R,46,"310 21875-03-17-04910 3838 N DELAWARE AV E 7,410 R 183.31 318.00 | LT 18 BLK 2 CITY OF TULSA | LAKEVIEW HGTS SECOND ADDN",High,parsed cleanly
21875-03-17-04950,Unknown,2830 E 40 PL N,Tulsa,OK,Unknown,LT 2 BLK 3,146.65,R,46,"311 21875-03-17-04950 2830 E 40 PL N 7,800 R 146.65 302.25 | LT 2 BLK 3 CITY OF TULSA | LAKEVIEW HGTS SECOND ADDN",High,parsed cleanly
21875-03-17-04960,Unknown,2826 E 40 PL N,Tulsa,OK,Unknown,LT 3 BLK 3,2289.58,R HS IMP,46,"312 21875-03-17-04960 2826 E 40 PL N 7,800 R HS IMP 2,289.58 332.25 | LT 3 BLK 3 CITY OF TULSA | LAKEVIEW HGTS SECOND ADDN",High,parsed cleanly
21875-03-17-05000,Unknown,4009 N DELAWARE AV E,Tulsa,OK,Unknown,LT 7 BLK 3,2561.07,R IMP,46,"313 21875-03-17-05000 4009 N DELAWARE AV E 8,450 R IMP 2,561.07 316.50 | LT 7 BLK 3 CITY OF TULSA | LAKEVIEW HGTS SECOND ADDN",High,parsed cleanly
22025-03-35-07520,Unknown,1226 N 67 AV E,Tulsa,OK,Unknown,LT 9 BLK 2,3629.63,R IMP,46,"314 22025-03-35-07520 1226 N 67 AV E 7,356 R IMP 3,629.63 411.00 | LT 9 BLK 2 CITY OF TULSA | LANE ADDN OF L12 AVIATION VIEW SUB",High,parsed cleanly
22084-02-36-39300,Unknown,1414 N NORFOLK AV E,Tulsa,OK,Unknown,LT 4 BLK 1,51328.2,C IMP,46,"315 22084-02-36-39300 1414 N NORFOLK AV E 85,606 C IMP 51,328.20 363.75 | LT 4 BLK 1 CITY OF TULSA | LANSING INDUSTRIAL PARK III",High,parsed cleanly
22100-92-28-02330,Unknown,4109 S 41 AV W,Tulsa,OK,Unknown,LT-9-BLK-1,4589.54,R IMP,47,"316 22100-92-28-02330 4109 S 41 AV W 8,525 R IMP 4,589.54 316.50 | LT-9-BLK-1 CITY OF TULSA | LAUREL HGTS ADDN",High,parsed cleanly
22100-92-28-03130,Unknown,3904 W 41 PL S,Tulsa,OK,Unknown,LT-10-BLK-7,5361.41,R HS IMP,47,"317 22100-92-28-03130 3904 W 41 PL S 10,120 R HS IMP 5,361.41 332.25 | LT-10-BLK-7 CITY OF TULSA | LAUREL HGTS ADDN",High,parsed cleanly
22175-92-08-02140,Unknown,6037 W 9 ST S,Tulsa,OK,Unknown,LT 11 BLK 4,1229.87,R IMP,47,"318 22175-92-08-02140 6037 W 9 ST S 7,500 R IMP 1,229.87 348.00 | LT 11 BLK 4 CITY OF TULSA | LAWNWOOD ADDN",High,parsed cleanly
22200-03-36-00370,Unknown,8934 E MARSHALL PL N,Tulsa,OK,Unknown,LT 7 BLK 3,5094.88,R HS IMP,47,"319 22200-03-36-00370 8934 E MARSHALL PL N 7,320 R HS IMP 5,094.88 316.50 | LT 7 BLK 3 CITY OF TULSA | LAYMAN ACRES",High,parsed cleanly
22300-02-25-13780,Unknown,2204 N MADISON AV E,Tulsa,OK,Unknown,LT 1 BLK 3,2419.09,R IMP,47,"320 22300-02-25-13780 2204 N MADISON AV E 7,314 R IMP 2,419.09 316.50 | LT 1 BLK 3 CITY OF TULSA | LECLAIRE ADDN",High,parsed cleanly
22300-02-25-14130,Unknown,2250 N LANSING AV E,Tulsa,OK,Unknown,LT 12 BLK 4,439.95,R,47,"321 22300-02-25-14130 2250 N LANSING AV E 7,208 R 439.95 286.50 | LT 12 BLK 4 CITY OF TULSA | LECLAIRE ADDN",High,parsed cleanly
22300-02-25-14280,Unknown,2143 N MIDLAND PL E,Tulsa,OK,Unknown,LTS 10 & 11 BLK 5,615.99,R IMP,47,"322 22300-02-25-14280 2143 N MIDLAND PL E 21,128 R IMP 615.99 332.25 | LTS 10 & 11 BLK 5 CITY OF TULSA | LECLAIRE ADDN",High,parsed cleanly
22350-93-31-06310,Unknown,1608 E 54 ST S,Tulsa,OK,Unknown,LT 2 BLK 11,7464.7,R IMP,48,"323 22350-93-31-06310 1608 E 54 ST S 7,620 R IMP 7,464.70 332.25 | LT 2 BLK 11 CITY OF TULSA | LECRONE'S LAZY L ADDN B9-12",High,parsed cleanly
22500-93-11-03590,Unknown,6943 E 17 ST S,Tulsa,OK,Unknown,LT 28 BLK 3,8641.73,R HS IMP,48,"324 22500-93-11-03590 6943 E 17 ST S 7,686 R HS IMP 8,641.73 411.00 | LT 28 BLK 3 CITY OF TULSA | LEISURE LANES",High,parsed cleanly
22600-93-11-06975,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,W15 LT 6 BLK 1,14.66,R,48,325 22600-93-11-06975 ADDRESS UNKNOWN 810 R 14.66 286.50 | W15 LT 6 BLK 1 CITY OF TULSA | LEISURE LANES SECOND ADDN,Medium,partial or unknown address
22600-93-11-06985,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,W15 LT 7 BLK 1,14.66,R,48,326 22600-93-11-06985 ADDRESS UNKNOWN 810 R 14.66 286.50 | W15 LT 7 BLK 1 CITY OF TULSA | LEISURE LANES SECOND ADDN,Medium,partial or unknown address
22600-93-11-06995,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,W15 LT 8 BLK 1,14.66,R,48,327 22600-93-11-06995 ADDRESS UNKNOWN 810 R 14.66 318.00 | W15 LT 8 BLK 1 CITY OF TULSA | LEISURE LANES SECOND ADDN,Medium,partial or unknown address
22600-93-11-07115,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,W15 LT 3 BLK 2,14.66,R,48,328 22600-93-11-07115 ADDRESS UNKNOWN 825 R 14.66 333.75 | W15 LT 3 BLK 2 CITY OF TULSA | LEISURE LANES SECOND ADDN,Medium,partial or unknown address
22700-93-19-07460,Unknown,1424 E 36 PL S,Tulsa,OK,Unknown,E 1/2 LT 3 BLK 2,15265.59,R IMP,48,"329 22700-93-19-07460 1424 E 36 PL S 7,420 R IMP 15,265.59 348.00 | E 1/2 LT 3 BLK 2 CITY OF TULSA | LEOKI PLACE",High,parsed cleanly
22775-94-17-02590,Unknown,2325 S 119 AV E,Tulsa,OK,Unknown,LOT-5-BLK-9,7281.27,R IMP,49,"330 22775-94-17-02590 2325 S 119 AV E 8,494 R IMP 7,281.27 363.75 | LOT-5-BLK-9 CITY OF TULSA | LESLIE LEIGH SECOND ADDN",High,parsed cleanly
23000-03-27-08140,Unknown,APACHE & N YALE AV E,Tulsa,OK,Unknown,LTS 2 & 3 & N/2 LT 4 & E635.5 S/2 LT 4 & E635.5 LT 5,3509.05,C,49,"331 23000-03-27-08140 APACHE & N YALE AV E 297,810 C 3,509.05 302.25 | LTS 2 & 3 & N/2 LT 4 & E635.5 S/2 LT 4 & E635.5 LT 5 CITY OF TULSA | BLK 3",Medium,partial or unknown address
23125-02-25-14610,Unknown,2001 N OWASSO AV E,Tulsa,OK,Unknown,LT 7 BLK 1,2740.17,R HS IMP,49,"332 23125-02-25-14610 2001 N OWASSO AV E 6,900 R HS IMP 2,740.17 395.25 | LT 7 BLK 1 CITY OF TULSA | LIBERTY 2ND ADDN",High,parsed cleanly
23125-02-25-14790,Unknown,2016 N NORFOLK AV E,Tulsa,OK,Unknown,LT 3 BLK 3,4116.25,R IMP,49,"333 23125-02-25-14790 2016 N NORFOLK AV E 6,900 R IMP 4,116.25 332.25 | LT 3 BLK 3 CITY OF TULSA | LIBERTY 2ND ADDN",High,parsed cleanly
23125-02-25-15020,Unknown,1880 N MADISON PL E,Tulsa,OK,Unknown,LT 1 BLK 5,733.26,R,49,"334 23125-02-25-15020 1880 N MADISON PL E 6,900 R 733.26 333.75 | LT 1 BLK 5 CITY OF TULSA | LIBERTY 2ND ADDN",High,parsed cleanly
23125-02-25-15060,Unknown,1864 N MADISON PL E,Tulsa,OK,Unknown,LT 5 BLK 5,1974.36,R HS IMP,49,"335 23125-02-25-15060 1864 N MADISON PL E 6,900 R HS IMP 1,974.36 332.25 | LT 5 BLK 5 CITY OF TULSA | LIBERTY 2ND ADDN",High,parsed cleanly
23125-02-25-15260,Unknown,1863 N MADISON PL E,Tulsa,OK,Unknown,LT 10 BLK 6,8525.46,R IMP,49,"336 23125-02-25-15260 1863 N MADISON PL E 6,900 R IMP 8,525.46 363.75 | LT 10 BLK 6 CITY OF TULSA | LIBERTY 2ND ADDN",High,parsed cleanly
23125-02-25-15350,Unknown,1864 N OWASSO AV E,Tulsa,OK,Unknown,LT 5 BLK 7,3140.35,R IMP,50,"337 23125-02-25-15350 1864 N OWASSO AV E 6,900 R IMP 3,140.35 332.25 | LT 5 BLK 7 CITY OF TULSA | LIBERTY 2ND ADDN",High,parsed cleanly
23175-03-30-13010,Unknown,2545 N ROCKFORD AV E,Tulsa,OK,Unknown,LT 1 BLK 1,986.56,C IMP,50,"338 23175-03-30-13010 2545 N ROCKFORD AV E 9,500 C IMP 986.56 363.75 | LT 1 BLK 1 CITY OF TULSA | LINCOLN HGTS",High,parsed cleanly
23175-03-30-13240,Unknown,2507 N QUINCY AV E,Tulsa,OK,Unknown,LT 13 BLK 2,1612.5,R IMP,50,"339 23175-03-30-13240 2507 N QUINCY AV E 7,700 R IMP 1,612.50 316.50 | LT 13 BLK 2 CITY OF TULSA | LINCOLN HGTS",High,parsed cleanly
23175-03-30-13500,Unknown,2525 N QUAKER AV E,Tulsa,OK,Unknown,LT 17 BLK 3,1856.04,R HS IMP,50,"340 23175-03-30-13500 2525 N QUAKER AV E 6,720 R HS IMP 1,856.04 348.00 | LT 17 BLK 3 CITY OF TULSA | LINCOLN HGTS",High,parsed cleanly
23175-03-30-13510,Unknown,2529 N QUAKER AV E,Tulsa,OK,Unknown,LT 18 BLK 3,1358.53,R IMP,50,"341 23175-03-30-13510 2529 N QUAKER AV E 7,280 R IMP 1,358.53 442.50 | LT 18 BLK 3 CITY OF TULSA | LINCOLN HGTS",High,parsed cleanly
23175-03-30-13610,Unknown,2526 N QUAKER AV E,Tulsa,OK,Unknown,LT 6 BLK 4,3115.02,R IMP,50,"342 23175-03-30-13610 2526 N QUAKER AV E 7,000 R IMP 3,115.02 316.50 | LT 6 BLK 4 CITY OF TULSA | LINCOLN HGTS",High,parsed cleanly
23175-03-30-13620,Unknown,ADDRESS UNKNOWN,Tulsa,OK,Unknown,N/2 LT 7 BLK 4,29.33,R,50,"343 23175-03-30-13620 ADDRESS UNKNOWN 3,500 R 29.33 270.75 | N/2 LT 7 BLK 4 CITY OF TULSA | LINCOLN HGTS",Medium,partial or unknown address
23175-03-30-13650,Unknown,2508 N QUAKER AV E,Tulsa,OK,Unknown,LT 10 BLK 4,2088.45,R IMP,51,"344 23175-03-30-13650 2508 N QUAKER AV E 7,700 R IMP 2,088.45 348.00 | LT 10 BLK 4 CITY OF TULSA | LINCOLN HGTS",High,parsed cleanly
23175-03-30-13720,Unknown,2525 N PEORIA AV E,Tulsa,OK,Unknown,LT 17 BLK 4,2419.09,R IMP,51,"345 23175-03-30-13720 2525 N PEORIA AV E 7,000 R IMP 2,419.09 316.50 | LT 17 BLK 4 CITY OF TULSA | LINCOLN HGTS",High,parsed cleanly
23410-83-04-37790,Unknown,6444 S SANDUSKY AV E,Tulsa,OK,Unknown,LT 15 BLK 4,14856.04,R HS IMP,51,"349 23410-83-04-37790 6444 S SANDUSKY AV E 13,912 R HS IMP 14,856.04 363.75 | LT 15 BLK 4 CITY OF TULSA | LIVINGSTON PARK SOUTH RESUB PRT LIVINGSTON",High,parsed cleanly
23410-83-04-38510,Unknown,4128 E 63 ST S,Tulsa,OK,Unknown,LT 33 BLK 7,27481.17,R IMP,52,"350 23410-83-04-38510 4128 E 63 ST S 15,127 R IMP 27,481.17 332.25 | LT 33 BLK 7 CITY OF TULSA | LIVINGSTON PARK SOUTH RESUB PRT LIVINGSTON",High,parsed cleanly
23425-02-35-09670,Unknown,1440 N MAIN ST W,Tulsa,OK,Unknown,LT 3 BLK 4,8225.2,R HS IMP,52,"351 23425-02-35-09670 1440 N MAIN ST W 6,850 R HS IMP 8,225.20 379.50 | LT 3 BLK 4 CITY OF TULSA | LLOYD ADDN",High,parsed cleanly
23600-93-24-15470,Unknown,8149 E 31 CT S,Tulsa,OK,Unknown,LOT-23-BLK-2,6496.28,R HS IMP,52,"352 23600-93-24-15470 8149 E 31 CT S 8,470 R HS IMP 6,496.28 348.00 | LOT-23-BLK-2 CITY OF TULSA | LONGVIEW ACRES 3RD ADDN",High,parsed cleanly
23625-93-13-04820,Unknown,2911 S 94 AV E,Tulsa,OK,Unknown,LT 9 BLK 1,10330.96,R IMP,52,"353 23625-93-13-04820 2911 S 94 AV E 9,450 R IMP 10,330.96 316.50 | LT 9 BLK 1 CITY OF TULSA | LONGVIEW ACRES FOURTH",High,parsed cleanly
23707-94-18-27720,Unknown,2711 S 104 AV E,Tulsa,OK,Unknown,LT 19 LESS PRT BEG SECR TH NW9.40 NLY88.20 E3.46,8317.54,R HS IMP,52,"354 23707-94-18-27720 2711 S 104 AV E 8,975 R HS IMP 8,317.54 348.00 | LT 19 LESS PRT BEG SECR TH NW9.40 NLY88.20 E3.46 CITY OF TULSA | S90 POB BLK 22",High,parsed cleanly
23708-94-18-20720,Unknown,10150 E 25 ST S,Tulsa,OK,Unknown,LT 3 BLK 24,12164.78,R IMP,52,"355 23708-94-18-20720 10150 E 25 ST S 8,376 R IMP 12,164.78 332.25 | LT 3 BLK 24 CITY OF TULSA | LONGVIEW LAKE ESTATES B23-29",High,parsed cleanly
23708-94-18-21560,Unknown,10210 E 23 PL S,Tulsa,OK,Unknown,LT 16 BLK 27,12389.42,R IMP,52,"356 23708-94-18-21560 10210 E 23 PL S 7,700 R IMP 12,389.42 316.50 | LT 16 BLK 27 CITY OF TULSA | LONGVIEW LAKE ESTATES B23-29",High,parsed cleanly
