parcel_id,owner_name,property_address,city,state,zip_code,legal_description,bid_cost,property_type,source_page,raw_text,extraction_confidence,extraction_notes,residential_likelihood,filter_included,duplicate_removed,filter_reason,development_match_strength,development_match_quality,development_match_warning,matched_development_area,matched_project_or_area_name,matched_project_type,matched_investment_signal_strength,development_source_url,development_source_title,development_summary,development_match_reason,development_confidence,previous_development_match_strength,rule_based_score,rule_based_category,bid_price_signal,address_quality_signal,property_clarity_signal,development_signal,surrounding_value_signal,crime_risk_estimate,data_confidence,rule_based_reasoning,key_rule_based_risks
44200-02-11-02340,Unknown,110 W 49 PL N,Tulsa,OK,Unknown,LT 2 BLK 11,3520.98,R IMP,122,"831 44200-02-11-02340 110 W 49 PL N 7,020 R IMP 3,520.98 332.25 | LT 2 BLK 11 CITY OF TULSA | VALLEY VIEW ACRES",High,parsed cleanly,High,True,False,Included because bid_cost 3520.98 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3520.98, parcel_id 44200-02-11-02340, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
27550-93-08-18710,Unknown,1239 S ATLANTA PL E,Tulsa,OK,Unknown,LT 9 BLK 1,3527.85,R HS IMP,66,"447 27550-93-08-18710 1239 S ATLANTA PL E 7,000 R HS IMP 3,527.85 348.00 | LT 9 BLK 1 CITY OF TULSA | MILES ADDN RESUB L2 B1& L2 B2 & ALL B4 FAIR",High,parsed cleanly,High,True,False,Included because bid_cost 3527.85 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3527.85, parcel_id 27550-93-08-18710, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
07600-02-24-00740,Unknown,3353 N LANSING PL E,Tulsa,OK,Unknown,LT 10 BLK 1,3530.98,R IMP,15,"101 07600-02-24-00740 3353 N LANSING PL E 8,520 R IMP 3,530.98 363.75 | LT 10 BLK 1 CITY OF TULSA | CHANDLER FRATES SECOND ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3530.98 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3530.98, parcel_id 07600-02-24-00740, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
30125-03-28-10360,Unknown,4117 E XYLER ST N,Tulsa,OK,Unknown,LT 12 BLK 1,3536.03,R IMP,80,"544 30125-03-28-10360 4117 E XYLER ST N 7,000 R IMP 3,536.03 316.50 | LT 12 BLK 1 CITY OF TULSA | OAK RIDGE ADDN - TULSA",High,parsed cleanly,High,True,False,Included because bid_cost 3536.03 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3536.03, parcel_id 30125-03-28-10360, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
44200-02-11-02050,Unknown,106 W 50 ST N,Tulsa,OK,Unknown,LT 1 BLK 10,3538.05,R IMP,122,"830 44200-02-11-02050 106 W 50 ST N 8,190 R IMP 3,538.05 348.00 | LT 1 BLK 10 CITY OF TULSA | VALLEY VIEW ACRES",High,parsed cleanly,High,True,False,Included because bid_cost 3538.05 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3538.05, parcel_id 44200-02-11-02050, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
13200-02-26-00860,Unknown,1516 N MAIN ST W,Tulsa,OK,Unknown,LT 9 BLK 2,3541.13,R HS IMP,29,"197 13200-02-26-00860 1516 N MAIN ST W 6,950 R HS IMP 3,541.13 348.00 | LT 9 BLK 2 CITY OF TULSA | ENGLEWOOD ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3541.13 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3541.13, parcel_id 13200-02-26-00860, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
01800-03-35-01450,Unknown,7569 E OKLAHOMA PL N,Tulsa,OK,Unknown,LT 5 BLK 5,3546.22,R HS IMP,3,"20 01800-03-35-01450 7569 E OKLAHOMA PL N 7,200 R HS IMP 3,546.22 316.50 | LT 5 BLK 5 CITY OF TULSA | ANNAHLEE HGTS",High,parsed cleanly,High,True,False,Included because bid_cost 3546.22 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3546.22, parcel_id 01800-03-35-01450, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
61475-91-11-02110,Unknown,526 N WASHINGTON AV E,Sand Springs,OK,Unknown,LT 1 BLK 15,3548.97,R HS IMP,161,"1096 61475-91-11-02110 526 N WASHINGTON AV E 7,000 R HS IMP 3,548.97 379.50 | LT 1 BLK 15 CITY OF SAND SPRINGS | SAND SPRINGS-ORIGINAL TOWN",High,parsed cleanly,High,True,False,Included because bid_cost 3548.97 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3548.97, parcel_id 61475-91-11-02110, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
29650-03-07-06110,Unknown,1354 E 51 ST N,Tulsa,OK,Unknown,LT 10 BLK 9,3567.99,R HS IMP,77,"525 29650-03-07-06110 1354 E 51 ST N 7,620 R HS IMP 3,567.99 316.50 | LT 10 BLK 9 CITY OF TULSA | NORTHRIDGE ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3567.99 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3567.99, parcel_id 29650-03-07-06110, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
40850-02-12-06950,Unknown,524 E 49 PL N,Tulsa,OK,Unknown,LT 9 BLK 4,3578.85,R IMP,109,"737 40850-02-12-06950 524 E 49 PL N 7,200 R IMP 3,578.85 363.75 | LT 9 BLK 4 CITY OF TULSA | SUBURBAN ACRES THIRD ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3578.85 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3578.85, parcel_id 40850-02-12-06950, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
53675-92-32-01900,Unknown,5805 S 64 AV W,Unknown,OK,Unknown,LOTS-12-TO-16-INCL.BLK-5 TULSA COUNTY,3580.08,R IMP,141,"963 53675-92-32-01900 5805 S 64 AV W 16,250 R IMP 3,580.08 316.50 | LOTS-12-TO-16-INCL.BLK-5 TULSA COUNTY | NEW TANEHA",High,parsed cleanly,High,True,False,Included because bid_cost 3580.08 is within range and residential_likelihood=High,No Clear Match,Invalid Weak Match,Weak match removed; previous match was based on generic location wording.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Weak generic overlap only: TULSA,Medium,Strong Match,6.5,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3580.08, parcel_id 53675-92-32-01900, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Invalid Weak Match, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap; weak generic development match removed
38605-92-05-04540,Unknown,5145 W 6 ST S,Tulsa,OK,Unknown,W.110 S 1/2 LOT 7 BLK 2,3582.97,R IMP,99,"667 38605-92-05-04540 5145 W 6 ST S 7,260 R IMP 3,582.97 348.00 | W.110 S 1/2 LOT 7 BLK 2 CITY OF TULSA | SMITH'S SUB",High,parsed cleanly,High,True,False,Included because bid_cost 3582.97 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3582.97, parcel_id 38605-92-05-04540, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
24200-03-28-06670,Unknown,1588 N OSWEGO AV E,Tulsa,OK,Unknown,LOT 3 BLK 27,3607.63,R IMP,54,"364 24200-03-28-06670 1588 N OSWEGO AV E 7,200 R IMP 3,607.63 332.25 | LOT 3 BLK 27 CITY OF TULSA | LOUISVILLE HGTS ADDN B9-30",High,parsed cleanly,High,True,False,Included because bid_cost 3607.63 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3607.63, parcel_id 24200-03-28-06670, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
28975-03-28-09640,Unknown,3756 E VIRGIN PL N,Tulsa,OK,Unknown,LOT 3 BLK 9,3624.3,R IMP,70,"476 28975-03-28-09640 3756 E VIRGIN PL N 7,200 R IMP 3,624.30 332.25 | LOT 3 BLK 9 CITY OF TULSA | NEW HAVEN ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3624.30 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3624.30, parcel_id 28975-03-28-09640, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
07675-02-13-01570,Unknown,4021 N ELGIN AV E,Tulsa,OK,Unknown,LT 11 BLK 6,3624.97,R IMP,16,"107 07675-02-13-01570 4021 N ELGIN AV E 6,530 R IMP 3,624.97 348.00 | LT 11 BLK 6 CITY OF TULSA | CHANDLER FRATES FOURTH ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3624.97 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3624.97, parcel_id 07675-02-13-01570, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
22025-03-35-07520,Unknown,1226 N 67 AV E,Tulsa,OK,Unknown,LT 9 BLK 2,3629.63,R IMP,46,"314 22025-03-35-07520 1226 N 67 AV E 7,356 R IMP 3,629.63 411.00 | LT 9 BLK 2 CITY OF TULSA | LANE ADDN OF L12 AVIATION VIEW SUB",High,parsed cleanly,High,True,False,Included because bid_cost 3629.63 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3629.63, parcel_id 22025-03-35-07520, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
25525-03-29-06940,Unknown,2012 N COLUMBIA AV E,Tulsa,OK,Unknown,LT 6 BLK 6,3645.63,R HS IMP,59,"400 25525-03-29-06940 2012 N COLUMBIA AV E 7,632 R HS IMP 3,645.63 363.75 | LT 6 BLK 6 CITY OF TULSA | MARTIN ADDN RESUB PRT L1 & ALL L2-5 B6",High,parsed cleanly,High,True,False,Included because bid_cost 3645.63 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3645.63, parcel_id 25525-03-29-06940, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
34750-02-26-08560,Unknown,15 W ZION ST N,Tulsa,OK,Unknown,LOT-13-BLK-8,3651.63,R HS IMP,89,"605 34750-02-26-08560 15 W ZION ST N 8,540 R HS IMP 3,651.63 997.25 | LOT-13-BLK-8 CITY OF TULSA | RESERVOIR HILL ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3651.63 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3651.63, parcel_id 34750-02-26-08560, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
30200-02-26-07150,Unknown,1902 N DENVER AV W,Tulsa,OK,Unknown,LT 7 BLK 3,3688.29,R HS IMP,80,"547 30200-02-26-07150 1902 N DENVER AV W 9,100 R HS IMP 3,688.29 395.25 | LT 7 BLK 3 CITY OF TULSA | OAK TERRACE ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3688.29 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3688.29, parcel_id 30200-02-26-07150, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
21600-02-35-08590,Unknown,1348 N MAIN ST W,Tulsa,OK,Unknown,LT 28 BLK 1,3695.33,R HS IMP,44,"299 21600-02-35-08590 1348 N MAIN ST W 6,165 R HS IMP 3,695.33 379.50 | LT 28 BLK 1 CITY OF TULSA | KRAATZ-GERLACH ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3695.33 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3695.33, parcel_id 21600-02-35-08590, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
35925-03-30-16670,Unknown,1745 E WOODROW ST N,Tulsa,OK,Unknown,LT 18 BLK 15,3700.96,R IMP,91,"619 35925-03-30-16670 1745 E WOODROW ST N 8,320 R IMP 3,700.96 1,099.75 | LT 18 BLK 15 CITY OF TULSA | ROBERTS ADDN B7 & B13-17",High,parsed cleanly,High,True,False,Included because bid_cost 3700.96 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3700.96, parcel_id 35925-03-30-16670, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
63700-12-13-00540,Unknown,118 S BRYAN ST E,City Of Sperry,OK,Unknown,S/2 LT 3 BLK 2,3711.82,R IMP,166,"1137 63700-12-13-00540 118 S BRYAN ST E 7,007 R IMP 3,711.82 332.25 | S/2 LT 3 BLK 2 CITY OF SPERRY | LAKESIDE ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3711.82 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3711.82, parcel_id 63700-12-13-00540, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
55200-91-10-01250,Unknown,904 N INDUSTRIAL AV W,Unknown,OK,Unknown,LOT-2-BLK-9 TULSA COUNTY,3714.51,R IMP,150,"1023 55200-91-10-01250 904 N INDUSTRIAL AV W 20,000 R IMP 3,714.51 332.25 | LOT-2-BLK-9 TULSA COUNTY | CHARLES PAGE HOME ACRES NO 2 & RESUB PRT B10",High,parsed cleanly,High,True,False,Included because bid_cost 3714.51 is within range and residential_likelihood=High,No Clear Match,Invalid Weak Match,Weak match removed; previous match was based on generic location wording.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Weak generic overlap only: INDUSTRIAL, TULSA",Medium,Strong Match,6.5,Bad Investment,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3714.51, parcel_id 55200-91-10-01250, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Invalid Weak Match, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap; weak generic development match removed
90404-04-04-64010,Unknown,14025 E 58 ST N,Unknown,OK,Unknown,BEG 656 N & 1323.32 W SEC SE TH N 660 W 330.83 S TULSA COUNTY,3715.23,R,185,"1263 90404-04-04-64010 14025 E 58 ST N 218,236 R 3,715.23 348.00 | BEG 656 N & 1323.32 W SEC SE TH N 660 W 330.83 S TULSA COUNTY | 660 E 330.83 TO BEG SEC 4 20 14",High,parsed cleanly,High,True,False,Included because bid_cost 3715.23 is within range and residential_likelihood=High,No Clear Match,Invalid Weak Match,Weak match removed; previous match was based on generic location wording.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Weak generic overlap only: TULSA,Medium,Strong Match,6.5,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3715.23, parcel_id 90404-04-04-64010, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Invalid Weak Match, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap; weak generic development match removed
44200-02-11-01080,Unknown,103 W 49 PL N,Tulsa,OK,Unknown,LT 18 BLK 5,3715.62,R IMP,121,"825 44200-02-11-01080 103 W 49 PL N 7,020 R IMP 3,715.62 379.50 | LT 18 BLK 5 CITY OF TULSA | VALLEY VIEW ACRES",High,parsed cleanly,High,True,False,Included because bid_cost 3715.62 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3715.62, parcel_id 44200-02-11-01080, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
98224-82-24-37060,Unknown,919 W MAIN ST N,City Of Jenks,OK,Unknown,PRT NW SE BEG 197W NEC NW SE TH W234 SELY242,3727.8,R HS IMP,195,"1320 98224-82-24-37060 919 W MAIN ST N 12,114 R HS IMP 3,727.80 316.50 | PRT NW SE BEG 197W NEC NW SE TH W234 SELY242 CITY OF JENKS | NLY124.87 LESS BEG 1519.61W & 105.21S NEC SE TH",High,parsed cleanly,High,True,False,Included because bid_cost 3727.80 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3727.80, parcel_id 98224-82-24-37060, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
17925-92-04-03330,Unknown,330 S 43 AV W,Tulsa,OK,Unknown,LOT 6 BLK 3,3745.62,R HS IMP,38,"256 17925-92-04-03330 330 S 43 AV W 8,400 R HS IMP 3,745.62 316.50 | LOT 6 BLK 3 CITY OF TULSA | HAYDEN-LEWIS ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3745.62 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3745.62, parcel_id 17925-92-04-03330, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
49600-03-17-06000,Unknown,2738 E 45 ST N,Tulsa,OK,Unknown,LT 12 BLK 1,3766.83,R IMP,137,"932 49600-03-17-06000 2738 E 45 ST N 7,440 R IMP 3,766.83 348.00 | LT 12 BLK 1 CITY OF TULSA | YAHOLA HGTS ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3766.83 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3766.83, parcel_id 49600-03-17-06000, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
59900-24-20-00058,Unknown,1115 N 15 ST W,Collinsville,OK,Unknown,LT 10 & S/2 LT 11 BLK 6,3771.34,R HS IMP,158,"1078 59900-24-20-00058 1115 N 15 ST W 10,500 R HS IMP 3,771.34 332.25 | LT 10 & S/2 LT 11 BLK 6 CITY OF COLLINSVILLE | EVANS' ADDN",High,parsed cleanly,High,True,False,Included because bid_cost 3771.34 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3771.34, parcel_id 59900-24-20-00058, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
09175-93-05-05710,Unknown,2520 E 6 ST S,Tulsa,OK,Unknown,LT 8 BLK 9 & N61 W/2 LT 3 BLK 8 HIGHLANDS ADDN,3780.86,R HS IMP,19,"130 09175-93-05-05710 2520 E 6 ST S 7,500 R HS IMP 3,780.86 348.00 | LT 8 BLK 9 & N61 W/2 LT 3 BLK 8 HIGHLANDS ADDN CITY OF TULSA | COLLEGE VIEW ADDN AMD",High,parsed cleanly,High,True,False,Included because bid_cost 3780.86 is within range and residential_likelihood=High,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3780.86, parcel_id 09175-93-05-05710, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
90326-03-26-20930,Unknown,6945 E PINE ST N,Tulsa,OK,Unknown,E145 OF S264 OF SW SE SW SEC 26 20 13 LESS S50,3812.95,C IMP,184,"1258 90326-03-26-20930 6945 E PINE ST N 31,030 C IMP 3,812.95 316.50 | E145 OF S264 OF SW SE SW SEC 26 20 13 LESS S50 CITY OF TULSA | UNPLATTED",High,parsed cleanly,Medium,True,False,Included because bid_cost 3812.95 is within range and residential_likelihood=Medium,No Clear Match,Low,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"No specific street, corridor, neighborhood, or ZIP overlap found",Medium,No Clear Match,6.7,Strong Manual Review Candidate,Strong,Complete,Strong,Low,Unknown,Unknown,High,"Bid cost 3812.95, parcel_id 90326-03-26-20930, address quality Complete, property clarity Strong, strict development match No Clear Match, match quality Low, development signal Low, data confidence High.",ZIP unknown; development upside not clearly supported; no clear strict development overlap
