parcel_id,owner_name,property_address,city,state,zip_code,legal_description,bid_cost,property_type,source_page,raw_text,extraction_confidence,extraction_notes,residential_likelihood,obvious_red_flags,data_confidence,filter_reason
53275-13-31-02130,Unknown,1518 E 71 ST N,Unknown,OK,Unknown,W 1/2 LOT 3 BLK 9 TULSA COUNTY,1830.59,R HS IMP,140,"954 53275-13-31-02130 1518 E 71 ST N 29,500 R HS IMP 1,830.59 363.75 | W 1/2 LOT 3 BLK 9 TULSA COUNTY | GOLDEN HILL ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1830.59 is within 1500 to 2000 and residential_likelihood=High.
53725-02-01-03440,Unknown,737 E 63 ST N,Unknown,OK,Unknown,W/2 LT 8 & ALL LTS 9 & 10 BLK 9 TULSA COUNTY,1646.05,R HS IMP,142,"966 53725-02-01-03440 737 E 63 ST N 211,920 R HS IMP 1,646.05 348.00 | W/2 LT 8 & ALL LTS 9 & 10 BLK 9 TULSA COUNTY | NORTH TURLEY ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1646.05 is within 1500 to 2000 and residential_likelihood=High.
53825-02-02-01430,Unknown,6356 N MAIN ST W,Tulsa,OK,Unknown,LT 12 BK 5,1939.1,R IMP,142,"970 53825-02-02-01430 6356 N MAIN ST W 7,080 R IMP 1,939.10 348.00 | LT 12 BK 5 CITY OF TULSA | NORTHGATE SECOND ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1939.10 is within 1500 to 2000 and residential_likelihood=High.
53825-02-02-01690,Unknown,6369 N BOULDER AV W,Tulsa,OK,Unknown,LT 38 BK 5,1693.83,R IMP,143,"971 53825-02-02-01690 6369 N BOULDER AV W 7,080 R IMP 1,693.83 332.25 | LT 38 BK 5 CITY OF TULSA | NORTHGATE SECOND ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1693.83 is within 1500 to 2000 and residential_likelihood=High.
53850-02-02-04160,Unknown,6229 N DENVER AV W,Tulsa,OK,Unknown,LT 28 BK 7,1609.65,R IMP,143,"975 53850-02-02-04160 6229 N DENVER AV W 7,200 R IMP 1,609.65 332.25 | LT 28 BK 7 CITY OF TULSA | NORTHGATE THIRD ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1609.65 is within 1500 to 2000 and residential_likelihood=High.
54375-02-01-07940,Unknown,5934 N OWASSO AV E,Unknown,OK,Unknown,LTS 10 THRU 12 BLK 6 TULSA COUNTY,1647.83,R IMP,146,"997 54375-02-01-07940 5934 N OWASSO AV E 10,500 R IMP 1,647.83 332.25 | LTS 10 THRU 12 BLK 6 TULSA COUNTY | TURLEY-ORIGINAL TOWN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1647.83 is within 1500 to 2000 and residential_likelihood=High.
54375-02-01-08800,Unknown,6042 N MADISON AV E,Unknown,OK,Unknown,LTS 1 THRU 3 BLK 15 TULSA COUNTY,1808.47,R IMP,147,"999 54375-02-01-08800 6042 N MADISON AV E 12,740 R IMP 1,808.47 363.75 | LTS 1 THRU 3 BLK 15 TULSA COUNTY | TURLEY-ORIGINAL TOWN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1808.47 is within 1500 to 2000 and residential_likelihood=High.
54800-91-35-00300,Unknown,5812 S 105 AV W,Unknown,OK,Unknown,E335 & S107 W150 LT 1 BLK 2 TULSA COUNTY,1555.17,R IMP,148,"1009 54800-91-35-00300 5812 S 105 AV W 85,395 R IMP 1,555.17 332.25 | E335 & S107 W150 LT 1 BLK 2 TULSA COUNTY | BUFORD-COLONY",High,parsed cleanly,High,None observed,High,Included because bid_cost 1555.17 is within 1500 to 2000 and residential_likelihood=High.
54975-91-10-00980,Unknown,821 W LONG ST S,Unknown,OK,Unknown,LT 7 BLK 2 TULSA COUNTY,1752.87,R IMP,149,"1014 54975-91-10-00980 821 W LONG ST S 19,000 R IMP 1,752.87 316.50 | LT 7 BLK 2 TULSA COUNTY | HALL'S GARDEN ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1752.87 is within 1500 to 2000 and residential_likelihood=High.
55025-92-07-02380,Unknown,7725 W 18 ST S,Unknown,OK,Unknown,LT 7 BLK 1 TULSA COUNTY,1764.57,R IMP,149,"1017 55025-92-07-02380 7725 W 18 ST S 7,000 R IMP 1,764.57 332.25 | LT 7 BLK 1 TULSA COUNTY | LAKE SUB",High,parsed cleanly,High,None observed,High,Included because bid_cost 1764.57 is within 1500 to 2000 and residential_likelihood=High.
56925-92-20-02770,Unknown,3930 S 61 AV W,Unknown,OK,Unknown,LT 1 BLK 5 TULSA COUNTY,1716.68,R HS IMP,153,"1047 56925-92-20-02770 3930 S 61 AV W 17,340 R HS IMP 1,716.68 411.00 | LT 1 BLK 5 TULSA COUNTY | PLEASURE ACREAGE 3RD ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1716.68 is within 1500 to 2000 and residential_likelihood=High.
57925-73-13-00280,Unknown,120 E JEFFERSON ST N,City Of Bixby,OK,Unknown,LTS 5 & 6 BLK 6,1611.13,R HS IMP,156,"1067 57925-73-13-00280 120 E JEFFERSON ST N 6,500 R HS IMP 1,611.13 395.25 | LTS 5 & 6 BLK 6 CITY OF BIXBY | PRIVETT ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1611.13 is within 1500 to 2000 and residential_likelihood=High.
62825-91-11-14380,Unknown,613 N FRANKLIN AV W,Sand Springs,OK,Unknown,LTS 31 32 BLK 15,1960.47,R IMP,163,"1115 62825-91-11-14380 613 N FRANKLIN AV W 6,500 R IMP 1,960.47 316.50 | LTS 31 32 BLK 15 CITY OF SAND SPRINGS | SUNRISE SECOND ADDN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1960.47 is within 1500 to 2000 and residential_likelihood=High.
63175-22-23-01850,Unknown,412 E ROGERS BV S,Skiatook,OK,Unknown,LTS 5 6 BLK 21,1891.46,R IMP,165,"1125 63175-22-23-01850 412 E ROGERS BV S 7,000 R IMP 1,891.46 332.25 | LTS 5 6 BLK 21 CITY OF SKIATOOK | SKIATOOK-ORIGINAL TOWN",High,parsed cleanly,High,None observed,High,Included because bid_cost 1891.46 is within 1500 to 2000 and residential_likelihood=High.
63800-12-14-02100,Unknown,11 W ASH PL S,City Of Sperry,OK,Unknown,LTS 4 5 6,1991.86,R IMP,167,"1141 63800-12-14-02100 11 W ASH PL S 10,230 R IMP 1,991.86 379.50 | LTS 4 5 6 CITY OF SPERRY | H A PHILLIPS' SUB",High,parsed cleanly,High,None observed,High,Included because bid_cost 1991.86 is within 1500 to 2000 and residential_likelihood=High.
99135-91-35-22010,Unknown,6001 S 105 AV W,Unknown,OK,Unknown,W566.25 S660 SW SE SEC 35 19 11 TULSA COUNTY,1833.15,R,200,"1350 99135-91-35-22010 6001 S 105 AV W 373,725 R 1,833.15 302.25 | W566.25 S660 SW SE SEC 35 19 11 TULSA COUNTY | UNPLATTED",High,parsed cleanly,Medium,None observed,High,Included because bid_cost 1833.15 is within 1500 to 2000 and residential_likelihood=Medium.
99204-92-04-27640,Unknown,3617 W EASTON ST N,City Of Tulsa Structure Removed,OK,Unknown,BEG 848.52S & 1179.01W NEC GOV LT 1 TH W59.75,1943.13,R,201,"1355 99204-92-04-27640 3617 W EASTON ST N 12,548 R 1,943.13 363.75 | BEG 848.52S & 1179.01W NEC GOV LT 1 TH W59.75 CITY OF TULSA STRUCTURE REMOVED | N417.90 E59.75 S417.90 POB LESS N207.90 THEREOF",High,parsed cleanly,Medium,None observed,High,Included because bid_cost 1943.13 is within 1500 to 2000 and residential_likelihood=Medium.
99205-92-05-15690,Unknown,5200 W CAMERON ST N,Unknown,OK,Unknown,E310 S635 SE SW NE & TR BEG SECR N/2 SW NE TH TULSA COUNTY,1613.17,R,201,"1358 99205-92-05-15690 5200 W CAMERON ST N 205,603 R 1,613.17 302.25 | E310 S635 SE SW NE & TR BEG SECR N/2 SW NE TH TULSA COUNTY | N95 W20 TH ON LF CRV 117.95 TH ON RT CRV TO PT",High,parsed cleanly,Medium,None observed,High,Included because bid_cost 1613.17 is within 1500 to 2000 and residential_likelihood=Medium.
