rank,parcel_id,property_address,city,state,zip_code,bid_cost,legal_description,property_type,final_rule_based_score,final_ai_review_score,final_investment_category,final_recommendation,final_confidence_level,final_reasoning_summary,final_key_risks,final_missing_information,final_next_due_diligence_step,user_color_rating,user_rating_meaning,user_rating_source,assessor_match_status,assessor_market_value,assessor_total_assessed_value,assessor_land_value,assessor_improvement_value,assessor_property_type,assessor_year_built,assessor_square_feet,assessor_lot_size,assessor_source_url,assessor_confidence,manual_lookup_url,crime_risk_rating,crime_risk_summary,real_estate_trend_direction,real_estate_price_trend,neighborhood_or_area_used,neighborhoodscout_source_url,neighborhoodscout_confidence,geocode_status,latitude,longitude,nearby_schools,nearby_major_employers,nearby_hospitals,nearby_universities,nearby_retail_or_grocery,nearby_highways_or_major_roads,negative_location_flags,location_strength_rating,location_summary,location_confidence,bid_to_assessor_market_value_ratio,bid_to_assessed_value_ratio,value_spread_estimate,data_quality_score,source_verification_score,location_score,assessor_value_score,neighborhood_trend_score,crime_score,previous_rank_score,user_rating_numeric,deep_rule_score_1_to_10,deep_rule_color_rating,deep_rule_category,deep_rule_reasoning,deep_rule_key_risks
23,54325-92-31-02630,7118 W 60 ST S,Unknown,OK,Unknown,3211.01,LT 7 W1/2 & ALL LT 8 9 BK 54 TULSA COUNTY,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 54325-92-31-02630 at 7118 W 60 ST S has a bid cost of 3211.01 and is tagged as R IMP with strong property clarity and complete address data, while overall data/extraction confidence is High. However, the development match status is 'No Clear Match' with low confidence, so no development upside is assumed. These factors together produce a rule-based score of 6.9 and justify a Strong Manual Review Candidate classification rather than a definitive investment rating.","ZIP is unknown; no verified development match or surrounding value signal; crime risk is unknown; development confidence is low, so potential upside from nearby projects cannot be relied upon.",Exact ZIP code; surrounding property value context; crime risk details; any confirmed nearby development projects; physical condition of the residential improvements; title and lien status beyond the tax auction.,"Confirm the precise ZIP and neighborhood context for 7118 W 60 ST S, then pull local sales/assessed values and any known nearby projects to validate value and risk before bidding above the minimum.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=54325923102630&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=7118+W+60+ST+S%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.673333333333334,,5.4,Yellow,Mid,"Bid cost 3211.01 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 23.","ZIP is unknown; no verified development match or surrounding value signal; crime risk is unknown; development confidence is low, so potential upside from nearby projects cannot be relied upon."
24,07725-02-13-02930,918 E 37 ST N,Tulsa,OK,Unknown,3234.47,LT 4 BLK 11,R HS IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 07725-02-13-02930 at 918 E 37 ST N, Tulsa, OK has a low bid cost of 3234.47 and clear residential-improvement classification (R HS IMP). Address quality and property clarity are strong, geocoding confidence is medium, and overall data confidence is high. However, there is no clear matched development area and the verified development signal is low, so upside from nearby projects cannot be relied on. These factors yield a rule-based score of 6.9, making it a strong candidate for deeper manual review rather than an automatic investment decision.",ZIP is unknown; no verified development match or surrounding value signal; crime risk and neighborhood context are unknown; development upside cannot be confirmed.,Exact ZIP code; neighborhood and surrounding value context; crime risk; property condition and occupancy; any liens or title complications beyond the tax issue; zoning details beyond the R HS IMP label.,"Manually confirm the precise location and ZIP, pull local comps and neighborhood data around 918 E 37 ST N, and verify zoning, property condition, and title status to determine whether the low bid cost justifies proceeding.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=07725021302930&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=918+E+37+ST+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.6066666666666665,,5.4,Yellow,Mid,"Bid cost 3234.47 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 24.",ZIP is unknown; no verified development match or surrounding value signal; crime risk and neighborhood context are unknown; development upside cannot be confirmed.
25,79200-84-14-04250,215 W JACKSON ST S,Broken Arrow,OK,Unknown,3244.88,LT 5 BLK 12,R HS IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 79200-84-14-04250 at 215 W JACKSON ST S shows a low bid cost of 3244.88 and clear residential-improvement type with strong property clarity and complete address, but the development match status is No Clear Match and development confidence is low. Overall data and extraction confidence are high, supporting a Strong Manual Review Candidate classification rather than a confirmed investment.","ZIP is unknown; no verified development tie-in (No Clear Match, low development confidence); surrounding value and crime risk are unknown.",Exact ZIP code; surrounding property value context; crime/safety indicators; physical condition of improvements; any liens or title complications beyond the tax issue.,"Manually confirm the precise ZIP and neighborhood context for 215 W JACKSON ST S, then pull local sales/value comps and any available condition or title reports to validate whether the low bid cost aligns with market value and risk.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=79200841404250&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=215+W+JACKSON+ST+S%2C+Broken+Arrow%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.54,,5.4,Yellow,Mid,"Bid cost 3244.88 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 25.","ZIP is unknown; no verified development tie-in (No Clear Match, low development confidence); surrounding value and crime risk are unknown."
26,07675-02-13-01140,4018 N GARRISON AV E,Tulsa,OK,Unknown,3245.67,LT 1 BLK 5,R HS IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 07675-02-13-01140 at 4018 N GARRISON AV E, Tulsa, has a bid cost of 3245.67, complete address quality, strong property clarity, and high overall data confidence, which together yield a conservative rule-based score of 6.9 and classification as a Strong Manual Review Candidate. However, the development match is No Clear Match with low confidence, so no verified development upside is included in the investment view.","ZIP is unknown; no verified development linkage (No Clear Match, low development confidence); surrounding value and crime risk are unknown; actual property condition and occupancy are not provided.",Exact ZIP code; surrounding property value context; crime risk details; interior and exterior condition; occupancy status; any liens or title complications beyond the tax auction; rental or resale market indicators.,"Manually confirm the precise location and ZIP, then pull local sales/assessment data and any available photos or on-the-ground observations to evaluate condition, neighborhood quality, and realistic exit value relative to the 3245.67 bid cost.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=07675021301140&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=4018+N+GARRISON+AV+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.473333333333333,,5.4,Yellow,Mid,"Bid cost 3245.67 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 26.","ZIP is unknown; no verified development linkage (No Clear Match, low development confidence); surrounding value and crime risk are unknown; actual property condition and occupancy are not provided."
27,49650-03-34-13420,4932 E HASKELL ST N,Tulsa,OK,Unknown,3249.0,LT 4 BLK 3,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 49650-03-34-13420 at 4932 E HASKELL ST N has a bid cost of 3249.00 and is classified as a Strong Manual Review Candidate due to strong property clarity, complete address, and high extraction/data confidence, but the development match status is 'No Clear Match' with low confidence, so development is not treated as a positive signal.",ZIP is unknown; no clear or verified development match; surrounding value and crime risk are unknown.,"ZIP code, surrounding value context, and crime risk estimates are not available.","Manually confirm exact neighborhood and ZIP, check surrounding property values and market conditions, and verify any nearby development or infrastructure projects that could affect value.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=49650033413420&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=4932+E+HASKELL+ST+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.406666666666666,,5.4,Yellow,Mid,"Bid cost 3249.0 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 27.",ZIP is unknown; no clear or verified development match; surrounding value and crime risk are unknown.
28,41025-02-01-06510,5744 N FRANKFORT AV E,Tulsa,OK,Unknown,3259.67,LT 13 BLK 18,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 41025-02-01-06510 at 5744 N FRANKFORT AV E has a bid cost of 3259.67 and is supported by high extraction/data confidence and strong property/address clarity, but the development match status is No Clear Match with low confidence, so it is a Strong Manual Review Candidate rather than a confirmed good investment.","ZIP is unknown; development upside is not verified (No Clear Match, low confidence); surrounding value and crime risk are unknown.",Exact ZIP code; surrounding property value context; crime risk indicators; physical condition of improvements; any liens or title complications beyond tax status.,"Manually confirm the full mailing/ZIP information and local market context for 5744 N FRANKFORT AV E, then pull recent comparable sales/rents and verify title, liens, and property condition to determine if the low bid cost justifies proceeding.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=41025020106510&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=5744+N+FRANKFORT+AV+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.34,,5.4,Yellow,Mid,"Bid cost 3259.67 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 28.","ZIP is unknown; development upside is not verified (No Clear Match, low confidence); surrounding value and crime risk are unknown."
29,15500-03-32-04800,1313 N DELAWARE AV E,Tulsa,OK,Unknown,3267.45,LT 4 BLK 7,R HS IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 15500-03-32-04800 at 1313 N DELAWARE AV E, Tulsa, has high data confidence, complete address, and strong property clarity, supporting the rule-based score of 6.9 and a Strong Manual Review Candidate classification. The bid cost of 3267.45 is relatively low, which, combined with clear parcel/address data, justifies deeper manual research. However, the development match is 'No Clear Match' with low confidence, so no development-driven upside is confirmed.",ZIP unknown; no clear or verified development match; surrounding value and crime risk unknown.,Exact ZIP code; surrounding property value context; crime/safety context; property condition and occupancy status; any liens or title complications beyond tax status.,"Manually confirm the precise ZIP and neighborhood context for 1313 N DELAWARE AV E, then pull local sales/value and condition information to assess whether the low bid cost aligns with realistic resale or hold value in the absence of verified development upside.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=15500033204800&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=1313+N+DELAWARE+AV+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.273333333333333,,5.4,Yellow,Mid,"Bid cost 3267.45 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 29.",ZIP unknown; no clear or verified development match; surrounding value and crime risk unknown.
30,05825-03-30-01260,2039 N QUAKER AV E,Tulsa,OK,Unknown,3268.33,LT 1 LESS N 5 FOR ST BLK 2,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 05825-03-30-01260 at 2039 N QUAKER AV E, Tulsa, has a bid cost of 3268.33 and is classified as R IMP with strong property clarity and complete address data. Rule-based scoring (6.9) and high overall data confidence support it as a strong manual review candidate. However, the development match is 'No Clear Match' with low confidence and no distance-based verification, so no development premium should be assumed.","ZIP is unknown, limiting precise neighborhood and value analysis; no verified nearby development or project to support appreciation assumptions; geocode confidence is only medium; surrounding value and crime risk are both unknown.",Exact ZIP code; detailed neighborhood and market context; surrounding property values and rental/sales comps; crime and livability indicators; any liens or title complications beyond the tax status; on-the-ground condition of the improvement.,"Manually confirm the exact ZIP and neighborhood for 2039 N QUAKER AV E, then pull local sales/rent comps and tax/Title records to validate value relative to the 3268.33 bid and check for any additional liens or property condition issues.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=05825033001260&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=2039+N+QUAKER+AV+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.206666666666667,,5.4,Yellow,Mid,"Bid cost 3268.33 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 30.","ZIP is unknown, limiting precise neighborhood and value analysis; no verified nearby development or project to support appreciation assumptions; geocode confidence is only medium; surrounding value and crime risk are both unknown."
31,37650-02-12-04530,868 E 52 PL N,Tulsa,OK,Unknown,3271.21,LOT-5-BLK-5,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The rule-based score of 6.9 and category Strong Manual Review Candidate reflect a relatively attractive bid cost of 3271.21 for a residential improvement (R IMP) parcel at 868 E 52 PL N, supported by complete address quality, strong property clarity, and high overall data confidence. However, the development verification shows No Clear Match with low confidence and no distance-based confirmation, so development is not a positive factor. These mixed signals support manual review rather than an automatic buy or rejection.",ZIP is unknown; no verified development or surrounding value signal; crime risk is unknown; geocode confidence is only medium.,Exact ZIP code; any verified nearby development or value comps; crime and neighborhood risk indicators; detailed property condition and improvement specifics beyond R IMP classification.,"Manually confirm the full address and ZIP for 868 E 52 PL N, then check local records or mapping tools for surrounding property values, neighborhood conditions, and any nearby development activity before refining the bid strategy.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=37650021204530&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=868+E+52+PL+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.14,,5.4,Yellow,Mid,"Bid cost 3271.21 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 31.",ZIP is unknown; no verified development or surrounding value signal; crime risk is unknown; geocode confidence is only medium.
32,49700-03-34-14030,5107 E HASKELL PL N,Tulsa,OK,Unknown,3272.62,LT 10 BLK 1,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 49700-03-34-14030 at 5107 E HASKELL PL N has a bid cost of 3272.62 and is classified as R IMP with strong property clarity and complete address, but the development match status is No Clear Match and the Final Verified Development Signal is Low. Overall data and extraction confidence are High, supporting a conservative rule-based score of 6.9 and a Strong Manual Review Candidate classification rather than a confirmed investment.","ZIP is unknown; development upside is not verified (No Clear Match, low development confidence); surrounding value and crime risk are unknown.",Exact ZIP code; surrounding property value context; crime risk; physical condition of the improvement; title and lien status beyond tax auction; any local development or zoning changes not captured in the current data.,"Manually confirm the precise ZIP and neighborhood context for 5107 E HASKELL PL N, then check local sales/assessed values and on-the-ground condition to see if the low bid cost of 3272.62 is supported by surrounding values and risk profile.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=49700033414030&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=5107+E+HASKELL+PL+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.073333333333333,,5.4,Yellow,Mid,"Bid cost 3272.62 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 32.","ZIP is unknown; development upside is not verified (No Clear Match, low development confidence); surrounding value and crime risk are unknown."
33,32325-92-24-04910,1114 E 33 PL S,Tulsa,OK,Unknown,3277.02,E1/2 OF LT 6 BK 2,R HS IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 32325-92-24-04910 at 1114 E 33 PL S in Tulsa has a bid cost of 3277.02, high extraction/data confidence, complete address, and strong property clarity, which together yield a rule-based score of 6.9 and classification as a Strong Manual Review Candidate. However, the development match is 'No Clear Match' with low confidence and no distance-based confirmation, so no development premium is justified.",ZIP is unknown; no verified nearby development or named project; geocode confidence only medium; surrounding value and crime risk are unknown.,Exact ZIP code; more precise neighborhood and market context; confirmation of surrounding property values; crime and livability indicators; any verified development or infrastructure projects nearby.,"Manually confirm the exact ZIP and neighborhood for 1114 E 33 PL S, then check local sales/assessed values and any city or county planning documents for evidence of nearby development or infrastructure that could affect value.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=32325922404910&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=1114+E+33+PL+S%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.006666666666667,,5.4,Yellow,Mid,"Bid cost 3277.02 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 33.",ZIP is unknown; no verified nearby development or named project; geocode confidence only medium; surrounding value and crime risk are unknown.
34,17675-02-24-07570,750 E 32 PL N,Tulsa,OK,Unknown,3310.33,LT 36 BLK 4,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The parcel at 750 E 32 PL N, Tulsa (ID 17675-02-24-07570) has high data confidence, complete address, and strong property clarity, supporting the rule-based score of 6.9 and a Strong Manual Review Candidate category. The bid cost of 3310.33 is relatively low for a residential improvement type, which is a positive signal. However, the development verification shows No Clear Match with low confidence, so no external project upside is confirmed, and the ZIP is unknown, adding location uncertainty.","ZIP unknown; no verified nearby development or project tie-in; surrounding value and crime risk are both unknown, limiting context for valuation and risk assessment.",Exact ZIP code; surrounding property value context; crime risk; any confirmed nearby development or infrastructure projects; on-the-ground condition of the residential improvement.,"Manually confirm the precise location and ZIP, then pull local sales/comparable values and neighborhood risk indicators to validate whether the low bid cost for this residential improvement aligns with area norms.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=17675022407570&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=750+E+32+PL+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,5.9399999999999995,,5.3,Yellow,Mid,"Bid cost 3310.33 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 34.","ZIP unknown; no verified nearby development or project tie-in; surrounding value and crime risk are both unknown, limiting context for valuation and risk assessment."
